Plots,Elevation_MASL,Latitude,Longitude,Slope..Degrees.,Temp,Ppt,Eto,WB,Aspect,Crown_cover....,Forest_Types,Scientific_me,Family,DBH_cm,Height_m,Stem_Type,Status
128,760,26.944756,90.533992,45,21.25,2533.02,969.44,2037.46,315,50,Warm broad leaved forest (500-1500),Syzygium cumini,Myrtaceae,50,16,Clean,Live
128,760,26.944756,90.533992,45,21.25,2533.02,969.44,2037.46,315,50,Warm broad leaved forest (500-1500),Callicarpa arborea,Verbeceae,27,4,Clean,Live
128,760,26.944756,90.533992,45,21.25,2533.02,969.44,2037.46,315,50,Warm broad leaved forest (500-1500),Castanopsis indica,Fagaceae,23,6,Clean,Live
129,663,26.953411,90.531838,38,21.8,2602.46,983.39,2170.17,45,58,Warm broad leaved forest (500-1500),Aglia spectabilis,Araceae,62,38,Clean,Live
129,663,26.953411,90.531838,38,21.8,2602.46,983.39,2170.17,45,58,Warm broad leaved forest (500-1500),Magnolia hogdsonii,Magnoliaceae,18,12,Clean,Live
129,663,26.953411,90.531838,38,21.8,2602.46,983.39,2170.17,45,58,Warm broad leaved forest (500-1500),Magnolia hogdsonii,Magnoliaceae,30,6,Clean,Live
129,663,26.953411,90.531838,38,21.8,2602.46,983.39,2170.17,45,58,Warm broad leaved forest (500-1500),Kydia calyci,Malvaceae,65,20,Clean,Live
129,663,26.953411,90.531838,38,21.8,2602.46,983.39,2170.17,45,58,Warm broad leaved forest (500-1500),Kydia calyci,Malvaceae,55,27,Clean,Live
129,663,26.953411,90.531838,38,21.8,2602.46,983.39,2170.17,45,58,Warm broad leaved forest (500-1500),Ficus semicordata,Moraceae,33,8,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Cinmomum glaucescens,Lauraceae,72,34,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Termilia alata,Combretaceae,43,30,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Duabanga grandiflora,Sonneratiaceae,93,34,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Duabanga grandiflora,Sonneratiaceae,105,48,Clean,Morbid
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Callicarpa arborea,Verbeceae,33,9,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Duabanga grandiflora,Sonneratiaceae,73,28,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Ficus semicordata,Moraceae,34,9,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Duabanga grandiflora,Sonneratiaceae,52,38,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Duabanga grandiflora,Sonneratiaceae,44,16,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Callicarpa arborea,Verbeceae,36,11,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,18,9,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Ficus neriifolia,Moraceae,62,19,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Termilia alata,Combretaceae,75,42,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,38,20,Clean,Live
130,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,42,26,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,41,Warm broad leaved forest (500-1500),Macaranga peltata,Euphorbiaceae,68,12,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,42,Warm broad leaved forest (500-1500),Termilia myriocarpa,Combretaceae,42,9,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,43,Warm broad leaved forest (500-1500),Aphamaxis polystacya,Meliaceae,12,5,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,44,Warm broad leaved forest (500-1500),Ficus racemosa,Moraceae,19,8,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,45,Warm broad leaved forest (500-1500),Macaranga peltata,Euphorbiaceae,40,23,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,46,Warm broad leaved forest (500-1500),Pterospermum acerifolium,Sterculiaceae,58,27,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,47,Warm broad leaved forest (500-1500),Stereospermum chelonoides,Bignoniaceae,38,14,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,48,Warm broad leaved forest (500-1500),Stereospermum chelonoides,Bignoniaceae,55,18,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,49,Warm broad leaved forest (500-1500),Chukrasia tabularis,Meliaceae,41,24,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,50,Warm broad leaved forest (500-1500),Neocinmomum caudatum,Lauraceae,42,14,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,51,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,16,4,Clean,Live
131,585,26.95511,90.525788,30,22.23,2755.06,993.5,2348.53,270,52,Warm broad leaved forest (500-1500),Pterospermum acerifolium,Sterculiaceae,72,27,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Castanopsis hystrix,Fagaceae,49,15,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Termilia alata,Combretaceae,30,18,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Actinodaphne obovata,Lauraceae,30,8,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Dendrocnide excelsa,Urticaceae,50,32,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,48,13,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Kydia calyci,Malvaceae,31,11,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Ailanthus grandis,Alangiaceae,58,39,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Ficus racemosa,Moraceae,31,14,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,23,18,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,28,12,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Duabanga grandiflora,Sonneratiaceae,88,32,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Termilia alata,Combretaceae,18,16,Clean,Live
132,389,26.953151,90.508695,22,23.3,2947.49,1017.59,2543.56,225,50,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,30,16,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Engelhardia spicata,Juglandaceae,57,20,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Syzygium cumini,Myrtaceae,38,9,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Syzygium cumini,Myrtaceae,58,33,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Altingia excelsa,Hamamelidaceae,115,42,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Cretava reliogiosa,Compositae,20,5,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,16,8,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Chukrasia tabularis,Meliaceae,43,17,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Castanopsis indica,Fagaceae,18,14,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Altingia excelsa,Hamamelidaceae,52,30,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Michelia champaca,Magnoliaceae,55,21,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Mangifera sylvatica,Acardiaceae,42,17,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,21,9,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Syzygium cumini,Myrtaceae,41,5,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Beilschmiedia sikkimensis,Lauraceae,45,22,Clean,Live
133,540,26.946169,90.518964,30,22.46,2835.2,997.24,2379.67,225,50,Warm broad leaved forest (500-1500),Heliacia nilagrica,Proteaceae,31,13,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Aglia spectabilis,Araceae,79,34,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Symplocus sumuntia,Symplocaceae,23,19,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Symplocus sumuntia,Symplocaceae,30,11,Buttressed ,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Eurya cavinervis,Theaceae,12,5,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Eucalyptus spp.,Myrtaceae,79,43,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Elaeocarpus sikkimensis,Elaeocarpaceae,17,8,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,38,7,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Tetrameles nudiflora,Datiscaceae,23,12,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Heynea trijuga,0,82,31,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Tetrameles nudiflora,Meliaceae,79,43,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Mitrephora harai,Annoceae,19,16,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Albizia lucidior,Leguminosae,48,18,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Ailanthus grandis,Alangiaceae,14,18,Clean,Live
134,357,26.939943,90.521033,27,23.45,2955.55,1018.8,2469.18,270,60,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,33,9,Twisted,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Syzygium cumini,Myrtaceae,22,7,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Beilschmiedia sikkimensis,Lauraceae,51,36,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Elaeocarpus sikkimensis,Elaeocarpaceae,45,7,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Termilia chebula,Combretaceae,62,30,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Syzygium cumini,Myrtaceae,30,11,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Erythri variegata,Fabaceae,64,44,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Elaeocarpus sikkimensis,Elaeocarpaceae,28,7,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,78,28,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,14,9,Clean,Morbid
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Pterospermum acerifolium,Sterculiaceae,48,18,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,11,9,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,31,8,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Termilia myriocarpa,Tetramelaceae,64,44,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Litsea nilagirica,Lauraceae,54,18,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Dendrocnide harveyi,Urticaceae,22,7,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Dendrocnide harveyi,Urticaceae,32,14,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Pterospermum acerifolium,Sterculiaceae,58,16,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Ostodes paniculata,Euphorbiaceae,21,14,Clean,Live
135,390,26.940362,90.511669,22,23.27,3063.83,1014.76,2583.28,45,50,Warm broad leaved forest (500-1500),Erythinia arborecens,Fabaceae,62,30,Clean,Live
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Michelia champaca,Magnoliaceae,31,20,Clean,Live
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Michelia champaca,Magnoliaceae,55,32,Clean,Live
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Sapindus rarak,Sapindaceae,40,25,Clean,Live
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Michelia champaca,Magnoliaceae,48,30,Clean,Live
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Michelia champaca,Magnoliaceae,40,22,Clean,Live
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Michelia champaca,Magnoliaceae,56,48,Clean,Live
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Macaranga denticulata,Euphorbiaceae,13,8,Clean,Live
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Michelia champaca,Magnoliaceae,51,36,Clean,Live
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Castanopsis indica,Fagaceae,42,7,Clean,Live
136,353,26.898976,90.433494,0,23.39,4039.34,1010.65,3236.6,270,30,Sub-tropical forest (100-500),Michelia champaca,Magnoliaceae,30,36,Clean,Live
137,493,26.91453,90.444251,10,22.65,3617.01,996.43,2955.89,180,25,Sub-tropical forest (100-500),Syzygium cumini,Myrtaceae,55,11,Clean,Live
137,493,26.91453,90.444251,10,22.65,3617.01,996.43,2955.89,180,25,Sub-tropical forest (100-500),Syzygium cumini,Myrtaceae,28,4,Clean,Live
137,493,26.91453,90.444251,10,22.65,3617.01,996.43,2955.89,180,25,Sub-tropical forest (100-500),Syzygium cumini,Myrtaceae,32,7,Clean,Live
137,493,26.91453,90.444251,10,22.65,3617.01,996.43,2955.89,180,25,Sub-tropical forest (100-500),Syzygium cumini,Myrtaceae,42,7,Clean,Live
137,493,26.91453,90.444251,10,22.65,3617.01,996.43,2955.89,180,25,Sub-tropical forest (100-500),Persea clarkea,Lauraceae,24,8,Clean,Live
137,493,26.91453,90.444251,10,22.65,3617.01,996.43,2955.89,180,25,Sub-tropical forest (100-500),Syzygium cumini,Myrtaceae,58,9,Buttressed ,Live
137,493,26.91453,90.444251,10,22.65,3617.01,996.43,2955.89,180,25,Sub-tropical forest (100-500),Persea clarkea,Lauraceae,36,12,Clean,Live
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Syzygium cumini,Myrtaceae,43,9,Clean,Live
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Syzygium cumini,Myrtaceae,46,7,Clean,Live
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Castanopsis indica,Fagaceae,40,16,Clean,Live
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Bridelia retusa,Euphorbiaceae,22,6,Clean,Live
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Castanopsis indica,Fagaceae,28,9,Clean,Live
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Syzygium cumini,Myrtaceae,16,5,Clean,Live
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,48,17,Clean,Live
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,46,14,Clean,Live
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Michelia champaca,Magnoliaceae,49,38,Clean,Live
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,41,13,Clean,Live
138,563,26.915837,90.440172,20,22.27,3368.2,987.96,2726.02,45,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,52,30,Clean,Live
139,517,26.918264,90.436432,20,22.53,3344.54,994.22,2720.1,225,30,Warm broad leaved forest (500-1500),Gmeli arborea,Verbeceae,30,7,Clean,Live
139,517,26.918264,90.436432,20,22.53,3344.54,994.22,2720.1,225,30,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,73,36,Clean,Live
139,517,26.918264,90.436432,20,22.53,3344.54,994.22,2720.1,225,30,Warm broad leaved forest (500-1500),Gmeli arborea,Verbeceae,19,8,Clean,Live
139,517,26.918264,90.436432,20,22.53,3344.54,994.22,2720.1,225,30,Warm broad leaved forest (500-1500),Chukrasia tabularis,Meliaceae,50,34,Clean,Live
139,517,26.918264,90.436432,20,22.53,3344.54,994.22,2720.1,225,30,Warm broad leaved forest (500-1500),Chukrasia tabularis,Meliaceae,58,30,Clean,Live
139,517,26.918264,90.436432,20,22.53,3344.54,994.22,2720.1,225,30,Warm broad leaved forest (500-1500),Gmeli arborea,Verbeceae,30,9,Clean,Live
139,517,26.918264,90.436432,20,22.53,3344.54,994.22,2720.1,225,30,Warm broad leaved forest (500-1500),Gmeli arborea,Verbeceae,33,10,Clean,Live
139,517,26.918264,90.436432,20,22.53,3344.54,994.22,2720.1,225,30,Warm broad leaved forest (500-1500),Gmeli arborea,Verbeceae,42,16,Clean,Live
139,517,26.918264,90.436432,20,22.53,3344.54,994.22,2720.1,225,30,Warm broad leaved forest (500-1500),Alstonia scholaris,Apocyceae,13,18,Clean,Live
140,515,26.924954,90.432194,35,22.56,2944.05,995.88,2361.17,180,40,Warm broad leaved forest (500-1500),Stereospermum chelonoides,Bignoniaceae,38,9,Clean,Live
140,515,26.924954,90.432194,35,22.56,2944.05,995.88,2361.17,180,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,42,12,Clean,Live
140,515,26.924954,90.432194,35,22.56,2944.05,995.88,2361.17,180,40,Warm broad leaved forest (500-1500),Castanopsis indica,Fagaceae,30,10,Clean,Live
140,515,26.924954,90.432194,35,22.56,2944.05,995.88,2361.17,180,40,Warm broad leaved forest (500-1500),Schima wallichii,Theaceae,49,7,Clean,Live
